Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,OpenPorchSF,MoSold,MSZoning_RL,Neighborhood_Crawfor,MasVnrArea_209.0,MasVnrArea_428.0,SalePrice
486,80.0,9600.0,5.0,7.0,1950.0,2007.0,3.0,3.0,3.0,1.0,5.0,607.0,1113.0,1.0,1113.0,0.0,1113.0,3.0,1.0,4.0,5.0,1950.0,1.0,1.0,264.0,80.0,7.0,1.0,0.0,0.0,0.0,147000
487,79.0,10289.0,5.0,7.0,1965.0,1965.0,2.0,3.0,3.0,1.0,5.0,836.0,1073.0,1.0,1073.0,0.0,1073.0,2.0,0.0,0.0,5.0,1965.0,2.0,2.0,515.0,0.0,6.0,1.0,0.0,0.0,0.0,156000
488,70.0,12243.0,5.0,6.0,1971.0,1971.0,2.0,4.0,3.0,3.0,5.0,998.0,1484.0,1.0,1484.0,0.0,1484.0,2.0,1.0,3.0,5.0,1971.0,1.0,2.0,487.0,0.0,2.0,1.0,0.0,0.0,0.0,175000
489,60.0,10800.0,5.0,4.0,1900.0,1970.0,2.0,3.0,2.0,1.0,4.0,664.0,954.0,0.0,1766.0,648.0,2414.0,2.0,1.0,4.0,5.0,1970.0,1.0,2.0,520.0,0.0,5.0,1.0,0.0,0.0,0.0,160000
490,21.0,1526.0,4.0,8.0,1970.0,2002.0,2.0,4.0,3.0,3.0,6.0,515.0,630.0,1.0,630.0,0.0,630.0,3.0,0.0,0.0,5.0,1970.0,1.0,1.0,286.0,0.0,5.0,0.0,0.0,0.0,0.0,86000
491,0.0,2665.0,5.0,6.0,1976.0,1976.0,2.0,4.0,3.0,2.0,1.0,0.0,264.0,1.0,616.0,688.0,1304.0,2.0,1.0,4.0,6.0,1976.0,3.0,1.0,336.0,24.0,6.0,0.0,0.0,0.0,0.0,115000
492,79.0,9490.0,6.0,7.0,1941.0,1950.0,2.0,3.0,3.0,1.0,4.0,403.0,806.0,1.0,958.0,620.0,1578.0,1.0,2.0,3.0,5.0,1941.0,1.0,1.0,240.0,0.0,8.0,1.0,0.0,0.0,0.0,133000
493,105.0,15578.0,6.0,5.0,2006.0,2006.0,3.0,4.0,3.0,1.0,1.0,0.0,728.0,1.0,728.0,728.0,1456.0,2.0,0.0,0.0,5.0,2006.0,2.0,2.0,429.0,0.0,5.0,1.0,0.0,0.0,0.0,172785
494,70.0,7931.0,5.0,6.0,1960.0,1960.0,2.0,3.0,3.0,1.0,4.0,374.0,1269.0,1.0,1269.0,0.0,1269.0,2.0,1.0,2.0,2.0,1964.0,1.0,1.0,308.0,0.0,6.0,1.0,0.0,0.0,0.0,155000
495,50.0,5784.0,5.0,8.0,1938.0,1996.0,2.0,2.0,3.0,1.0,1.0,0.0,190.0,1.0,886.0,0.0,886.0,2.0,0.0,0.0,5.0,1938.0,1.0,1.0,273.0,20.0,12.0,0.0,0.0,0.0,0.0,91300
496,60.0,7879.0,4.0,5.0,1920.0,1950.0,2.0,3.0,3.0,1.0,3.0,495.0,720.0,0.0,720.0,0.0,720.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,11.0,0.0,0.0,0.0,0.0,34900
497,0.0,12692.0,8.0,5.0,1992.0,1993.0,3.0,4.0,3.0,1.0,6.0,1231.0,3200.0,1.0,3228.0,0.0,3228.0,3.0,1.0,4.0,5.0,1992.0,2.0,2.0,546.0,75.0,5.0,1.0,0.0,0.0,0.0,430000
498,60.0,9120.0,7.0,6.0,1925.0,1950.0,2.0,3.0,3.0,1.0,3.0,329.0,1026.0,1.0,1133.0,687.0,1820.0,2.0,0.0,0.0,2.0,1925.0,1.0,1.0,240.0,100.0,6.0,1.0,0.0,0.0,0.0,184000
499,65.0,7800.0,5.0,7.0,1967.0,2004.0,2.0,3.0,3.0,1.0,5.0,450.0,864.0,1.0,899.0,0.0,899.0,3.0,0.0,0.0,5.0,1967.0,3.0,1.0,288.0,0.0,6.0,1.0,0.0,0.0,0.0,130000
500,70.0,7535.0,5.0,7.0,1958.0,1985.0,2.0,3.0,3.0,1.0,4.0,111.0,912.0,1.0,912.0,0.0,912.0,2.0,0.0,0.0,5.0,1958.0,3.0,1.0,297.0,285.0,6.0,1.0,0.0,0.0,0.0,120000
501,21.0,1890.0,6.0,5.0,1973.0,1973.0,2.0,3.0,3.0,1.0,4.0,356.0,672.0,1.0,672.0,546.0,1218.0,2.0,0.0,0.0,2.0,1973.0,1.0,1.0,264.0,28.0,5.0,0.0,0.0,0.0,0.0,113000
502,75.0,9803.0,7.0,5.0,2005.0,2005.0,3.0,4.0,3.0,1.0,6.0,400.0,866.0,1.0,866.0,902.0,1768.0,3.0,0.0,0.0,5.0,2005.0,2.0,2.0,603.0,108.0,2.0,0.0,0.0,0.0,0.0,226700
503,70.0,9170.0,5.0,7.0,1965.0,1965.0,2.0,3.0,3.0,1.0,5.0,698.0,1214.0,1.0,1214.0,0.0,1214.0,2.0,0.0,0.0,2.0,1965.0,1.0,2.0,461.0,0.0,4.0,1.0,0.0,0.0,0.0,140000
504,100.0,15602.0,7.0,8.0,1959.0,1997.0,2.0,3.0,3.0,1.0,5.0,1247.0,1501.0,1.0,1801.0,0.0,1801.0,2.0,2.0,3.0,5.0,1959.0,3.0,2.0,484.0,54.0,3.0,1.0,1.0,0.0,0.0,289000
505,24.0,2308.0,6.0,5.0,1974.0,1974.0,2.0,3.0,3.0,1.0,5.0,257.0,855.0,1.0,855.0,467.0,1322.0,2.0,1.0,2.0,5.0,1974.0,1.0,2.0,440.0,0.0,6.0,1.0,0.0,0.0,0.0,147000
506,60.0,7596.0,5.0,5.0,1952.0,1952.0,2.0,3.0,3.0,1.0,1.0,0.0,960.0,1.0,960.0,1000.0,1960.0,2.0,0.0,0.0,2.0,1952.0,1.0,2.0,400.0,0.0,7.0,0.0,0.0,0.0,0.0,124500
507,80.0,9554.0,8.0,5.0,1993.0,1994.0,3.0,4.0,3.0,1.0,6.0,380.0,777.0,1.0,1065.0,846.0,1911.0,3.0,1.0,3.0,5.0,1993.0,2.0,2.0,471.0,81.0,9.0,1.0,0.0,0.0,0.0,215000
508,75.0,7862.0,6.0,5.0,2009.0,2009.0,3.0,4.0,3.0,1.0,6.0,27.0,1218.0,1.0,1218.0,0.0,1218.0,3.0,0.0,0.0,5.0,2009.0,3.0,2.0,676.0,102.0,9.0,0.0,0.0,0.0,0.0,208300
509,60.0,9600.0,7.0,9.0,1928.0,2005.0,2.0,3.0,3.0,1.0,3.0,141.0,689.0,1.0,689.0,689.0,1378.0,3.0,1.0,4.0,2.0,1928.0,1.0,2.0,360.0,0.0,10.0,0.0,0.0,0.0,0.0,161000
510,80.0,9600.0,5.0,6.0,1959.0,1959.0,2.0,3.0,3.0,1.0,5.0,991.0,1041.0,1.0,1041.0,0.0,1041.0,2.0,0.0,0.0,5.0,1959.0,2.0,1.0,270.0,88.0,7.0,1.0,0.0,0.0,0.0,124500
511,75.0,14559.0,5.0,7.0,1951.0,2000.0,3.0,3.0,3.0,1.0,4.0,650.0,1008.0,1.0,1363.0,0.0,1363.0,2.0,2.0,3.0,1.0,1951.0,1.0,1.0,288.0,42.0,6.0,1.0,0.0,0.0,0.0,164900
512,40.0,6792.0,7.0,5.0,2005.0,2006.0,3.0,4.0,3.0,1.0,1.0,0.0,1368.0,1.0,1368.0,0.0,1368.0,3.0,1.0,4.0,5.0,2005.0,2.0,2.0,474.0,35.0,3.0,1.0,0.0,0.0,0.0,202665
513,70.0,9100.0,5.0,5.0,1958.0,1958.0,2.0,3.0,3.0,1.0,4.0,521.0,864.0,1.0,864.0,0.0,864.0,2.0,0.0,0.0,2.0,1964.0,1.0,2.0,624.0,0.0,7.0,1.0,0.0,0.0,0.0,129900
514,71.0,9187.0,6.0,5.0,1983.0,1983.0,2.0,3.0,3.0,1.0,5.0,336.0,1084.0,1.0,1080.0,0.0,1080.0,2.0,0.0,0.0,5.0,1983.0,1.0,2.0,484.0,0.0,6.0,1.0,0.0,0.0,0.0,134000
515,55.0,10594.0,5.0,5.0,1926.0,1950.0,2.0,3.0,3.0,1.0,1.0,0.0,768.0,0.0,789.0,0.0,789.0,2.0,0.0,0.0,2.0,1926.0,1.0,1.0,200.0,0.0,6.0,1.0,1.0,0.0,0.0,96500
516,94.0,12220.0,10.0,5.0,2009.0,2009.0,4.0,5.0,3.0,1.0,6.0,1436.0,2006.0,1.0,2020.0,0.0,2020.0,4.0,1.0,4.0,5.0,2009.0,3.0,3.0,900.0,54.0,9.0,1.0,0.0,0.0,0.0,402861
517,0.0,10448.0,6.0,6.0,1972.0,1972.0,2.0,3.0,3.0,1.0,1.0,0.0,689.0,1.0,1378.0,741.0,2119.0,2.0,1.0,3.0,5.0,1972.0,2.0,2.0,583.0,104.0,8.0,1.0,0.0,0.0,0.0,158000
518,79.0,10208.0,7.0,5.0,1996.0,1997.0,3.0,4.0,3.0,1.0,1.0,0.0,1264.0,1.0,1277.0,1067.0,2344.0,3.0,1.0,3.0,5.0,1996.0,2.0,3.0,889.0,0.0,7.0,1.0,0.0,0.0,0.0,265000
519,0.0,9531.0,6.0,5.0,1998.0,1998.0,2.0,4.0,3.0,2.0,6.0,706.0,794.0,1.0,882.0,914.0,1796.0,2.0,0.0,0.0,5.0,1998.0,2.0,2.0,546.0,36.0,5.0,1.0,0.0,0.0,0.0,211000
520,53.0,10918.0,7.0,9.0,1926.0,2004.0,3.0,4.0,3.0,1.0,1.0,0.0,1276.0,1.0,1276.0,804.0,2080.0,3.0,2.0,4.0,2.0,1926.0,1.0,1.0,282.0,0.0,6.0,1.0,1.0,0.0,0.0,234000
521,60.0,10800.0,4.0,7.0,1900.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,600.0,1294.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,8.0,1.0,0.0,0.0,0.0,106250
522,90.0,11988.0,6.0,6.0,1957.0,1957.0,2.0,3.0,3.0,1.0,3.0,777.0,1244.0,1.0,1244.0,0.0,1244.0,2.0,2.0,4.0,5.0,1957.0,1.0,1.0,336.0,40.0,5.0,1.0,0.0,0.0,0.0,150000
523,50.0,5000.0,6.0,7.0,1947.0,1950.0,2.0,3.0,3.0,1.0,5.0,399.0,1004.0,1.0,1004.0,660.0,1664.0,2.0,2.0,4.0,2.0,1950.0,1.0,2.0,420.0,24.0,10.0,0.0,0.0,0.0,0.0,159000
524,130.0,40094.0,10.0,5.0,2007.0,2008.0,4.0,5.0,3.0,4.0,6.0,2260.0,3138.0,1.0,3138.0,1538.0,4676.0,4.0,1.0,4.0,6.0,2007.0,3.0,3.0,884.0,406.0,10.0,1.0,0.0,0.0,0.0,184750
525,95.0,11787.0,7.0,5.0,1996.0,1997.0,3.0,4.0,3.0,1.0,6.0,719.0,1379.0,1.0,1383.0,1015.0,2398.0,3.0,1.0,3.0,5.0,1996.0,3.0,3.0,834.0,60.0,8.0,1.0,0.0,0.0,0.0,315750
526,62.0,7500.0,7.0,5.0,2005.0,2005.0,3.0,4.0,3.0,1.0,1.0,0.0,1257.0,1.0,1266.0,0.0,1266.0,3.0,1.0,3.0,5.0,2005.0,1.0,2.0,453.0,144.0,4.0,0.0,0.0,0.0,0.0,176000
527,70.0,13300.0,5.0,7.0,1956.0,2000.0,2.0,4.0,3.0,1.0,3.0,377.0,928.0,1.0,928.0,0.0,928.0,2.0,0.0,0.0,5.0,1956.0,1.0,1.0,252.0,0.0,6.0,1.0,0.0,0.0,0.0,132000
528,67.0,14948.0,9.0,5.0,2008.0,2008.0,4.0,5.0,3.0,3.0,6.0,1330.0,1452.0,1.0,1476.0,1237.0,2713.0,4.0,1.0,4.0,5.0,2008.0,3.0,3.0,858.0,66.0,11.0,1.0,0.0,0.0,0.0,446261
529,58.0,9098.0,4.0,7.0,1920.0,2002.0,2.0,3.0,3.0,2.0,5.0,348.0,528.0,1.0,605.0,0.0,605.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,86000
530,0.0,32668.0,6.0,3.0,1957.0,1975.0,3.0,3.0,3.0,1.0,3.0,1219.0,2035.0,1.0,2515.0,0.0,2515.0,2.0,2.0,3.0,5.0,1975.0,2.0,2.0,484.0,0.0,3.0,1.0,1.0,0.0,0.0,200624
531,85.0,10200.0,6.0,5.0,1988.0,1989.0,3.0,4.0,3.0,3.0,6.0,783.0,1461.0,1.0,1509.0,0.0,1509.0,3.0,1.0,2.0,5.0,1988.0,2.0,2.0,600.0,0.0,8.0,1.0,0.0,0.0,0.0,175000
532,60.0,6155.0,6.0,8.0,1920.0,1999.0,2.0,2.0,2.0,2.0,1.0,0.0,611.0,1.0,751.0,611.0,1362.0,2.0,0.0,0.0,2.0,1920.0,3.0,2.0,502.0,0.0,6.0,0.0,0.0,0.0,0.0,128000
533,60.0,7200.0,5.0,7.0,1955.0,2007.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,827.0,0.0,827.0,2.0,1.0,1.0,2.0,1967.0,1.0,1.0,392.0,0.0,4.0,1.0,0.0,0.0,0.0,107500
534,50.0,5000.0,1.0,3.0,1946.0,1950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39300
535,74.0,9056.0,8.0,5.0,2004.0,2004.0,3.0,5.0,4.0,3.0,1.0,0.0,707.0,1.0,707.0,707.0,1414.0,3.0,1.0,4.0,5.0,2004.0,3.0,2.0,403.0,35.0,10.0,1.0,0.0,0.0,0.0,178000
536,70.0,7000.0,5.0,7.0,1910.0,1991.0,2.0,4.0,3.0,4.0,6.0,969.0,1117.0,1.0,820.0,527.0,1347.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,107500
537,57.0,8924.0,7.0,5.0,1998.0,1999.0,2.0,4.0,3.0,3.0,1.0,0.0,880.0,1.0,880.0,844.0,1724.0,3.0,0.0,0.0,5.0,1998.0,3.0,2.0,527.0,155.0,7.0,1.0,0.0,0.0,0.0,188000
538,0.0,12735.0,4.0,5.0,1972.0,1972.0,2.0,3.0,3.0,1.0,4.0,600.0,864.0,1.0,864.0,0.0,864.0,2.0,0.0,0.0,2.0,1980.0,1.0,2.0,576.0,0.0,4.0,1.0,0.0,0.0,0.0,111250
539,0.0,11553.0,5.0,5.0,1968.0,1968.0,2.0,3.0,3.0,1.0,4.0,673.0,1051.0,1.0,1159.0,0.0,1159.0,2.0,1.0,2.0,5.0,1968.0,1.0,1.0,336.0,0.0,7.0,1.0,0.0,0.0,0.0,158000
540,0.0,11423.0,8.0,5.0,2001.0,2002.0,3.0,4.0,3.0,3.0,6.0,1358.0,1581.0,1.0,1601.0,0.0,1601.0,3.0,1.0,3.0,5.0,2001.0,2.0,2.0,670.0,0.0,5.0,1.0,0.0,0.0,0.0,272000
541,85.0,14601.0,9.0,5.0,2006.0,2006.0,4.0,5.0,3.0,3.0,6.0,1260.0,1838.0,1.0,1838.0,0.0,1838.0,4.0,1.0,4.0,5.0,2006.0,3.0,3.0,765.0,68.0,3.0,1.0,0.0,0.0,0.0,315000
542,0.0,11000.0,8.0,5.0,2000.0,2000.0,3.0,4.0,3.0,1.0,1.0,0.0,969.0,1.0,997.0,1288.0,2285.0,3.0,1.0,3.0,6.0,2000.0,3.0,3.0,648.0,56.0,6.0,1.0,0.0,0.0,0.0,248000
543,78.0,10140.0,7.0,5.0,1998.0,1999.0,3.0,5.0,3.0,1.0,2.0,144.0,1650.0,1.0,1680.0,0.0,1680.0,3.0,1.0,3.0,5.0,1998.0,3.0,2.0,583.0,73.0,6.0,1.0,0.0,0.0,0.0,213250
544,34.0,4058.0,7.0,5.0,1998.0,1998.0,2.0,4.0,3.0,3.0,6.0,584.0,723.0,1.0,767.0,0.0,767.0,2.0,0.0,0.0,5.0,1998.0,3.0,1.0,367.0,40.0,6.0,0.0,0.0,0.0,0.0,133000
545,58.0,17104.0,7.0,5.0,2006.0,2006.0,3.0,4.0,4.0,3.0,6.0,554.0,654.0,1.0,664.0,832.0,1496.0,3.0,1.0,4.0,5.0,2006.0,2.0,2.0,426.0,24.0,9.0,1.0,0.0,0.0,0.0,179665
546,0.0,13837.0,7.0,5.0,1988.0,1988.0,3.0,4.0,4.0,1.0,6.0,1002.0,1204.0,1.0,1377.0,806.0,2183.0,3.0,0.0,0.0,5.0,1988.0,1.0,3.0,786.0,0.0,2.0,1.0,0.0,0.0,0.0,229000
547,70.0,8737.0,6.0,7.0,1923.0,1950.0,2.0,4.0,3.0,1.0,3.0,300.0,1065.0,1.0,915.0,720.0,1635.0,2.0,1.0,4.0,2.0,1950.0,1.0,2.0,440.0,38.0,5.0,1.0,0.0,0.0,0.0,210000
548,54.0,7244.0,5.0,7.0,1970.0,1970.0,2.0,4.0,3.0,3.0,5.0,619.0,768.0,1.0,768.0,0.0,768.0,2.0,0.0,0.0,2.0,1987.0,1.0,2.0,624.0,0.0,4.0,1.0,0.0,0.0,0.0,129500
549,49.0,8235.0,5.0,7.0,1955.0,1995.0,2.0,3.0,3.0,1.0,2.0,180.0,825.0,1.0,825.0,0.0,825.0,2.0,0.0,0.0,2.0,1963.0,2.0,2.0,720.0,50.0,6.0,0.0,0.0,0.0,0.0,125000
550,75.0,9375.0,7.0,5.0,2003.0,2004.0,3.0,4.0,3.0,1.0,1.0,0.0,912.0,1.0,912.0,1182.0,2094.0,3.0,1.0,4.0,6.0,2003.0,3.0,2.0,615.0,182.0,11.0,0.0,0.0,0.0,0.0,263000
551,53.0,4043.0,6.0,6.0,1977.0,1977.0,2.0,4.0,3.0,1.0,5.0,559.0,1069.0,1.0,1069.0,0.0,1069.0,2.0,0.0,0.0,5.0,1977.0,2.0,2.0,440.0,55.0,10.0,1.0,0.0,0.0,0.0,140000
552,50.0,6000.0,5.0,6.0,1957.0,1957.0,2.0,3.0,3.0,1.0,3.0,308.0,928.0,1.0,928.0,0.0,928.0,2.0,0.0,0.0,5.0,1957.0,3.0,1.0,288.0,0.0,6.0,0.0,0.0,0.0,0.0,112500
553,87.0,11146.0,8.0,5.0,2006.0,2006.0,3.0,5.0,3.0,3.0,1.0,0.0,1709.0,1.0,1717.0,0.0,1717.0,3.0,1.0,4.0,5.0,2006.0,2.0,3.0,908.0,39.0,7.0,1.0,0.0,0.0,0.0,255500
554,67.0,8777.0,4.0,5.0,1949.0,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1126.0,0.0,1126.0,3.0,0.0,0.0,2.0,2002.0,3.0,2.0,520.0,96.0,5.0,1.0,0.0,0.0,0.0,108000
555,85.0,10625.0,7.0,5.0,2003.0,2004.0,3.0,4.0,3.0,1.0,6.0,866.0,998.0,1.0,1006.0,1040.0,2046.0,3.0,1.0,4.0,6.0,2003.0,2.0,3.0,871.0,62.0,8.0,1.0,0.0,0.0,0.0,284000
556,58.0,6380.0,5.0,6.0,1922.0,1950.0,2.0,3.0,2.0,1.0,1.0,0.0,993.0,1.0,1048.0,0.0,1048.0,2.0,1.0,4.0,2.0,1922.0,1.0,1.0,280.0,0.0,8.0,0.0,0.0,0.0,0.0,113000
557,69.0,14850.0,5.0,5.0,1957.0,1957.0,2.0,3.0,3.0,1.0,3.0,895.0,1092.0,1.0,1092.0,0.0,1092.0,2.0,1.0,3.0,5.0,1957.0,3.0,1.0,299.0,0.0,5.0,1.0,0.0,0.0,0.0,141000
558,60.0,11040.0,4.0,6.0,1920.0,1950.0,2.0,3.0,3.0,1.0,3.0,637.0,637.0,1.0,897.0,439.0,1336.0,2.0,0.0,0.0,1.0,1994.0,1.0,1.0,570.0,47.0,9.0,0.0,0.0,0.0,0.0,108000
559,57.0,21872.0,7.0,5.0,1996.0,1997.0,2.0,4.0,3.0,4.0,6.0,604.0,729.0,1.0,729.0,717.0,1446.0,2.0,1.0,3.0,5.0,1996.0,1.0,2.0,406.0,22.0,8.0,1.0,0.0,0.0,0.0,175000
560,0.0,3196.0,7.0,5.0,2003.0,2004.0,3.0,4.0,3.0,4.0,1.0,0.0,1374.0,1.0,1557.0,0.0,1557.0,3.0,1.0,3.0,5.0,2003.0,3.0,2.0,420.0,20.0,10.0,1.0,0.0,0.0,0.0,234000
561,0.0,11341.0,5.0,6.0,1957.0,1996.0,2.0,4.0,3.0,1.0,5.0,1302.0,1392.0,1.0,1392.0,0.0,1392.0,2.0,1.0,4.0,2.0,1957.0,1.0,2.0,528.0,0.0,5.0,1.0,0.0,0.0,0.0,121500
562,77.0,10010.0,5.0,5.0,1974.0,1975.0,2.0,4.0,3.0,3.0,5.0,1071.0,1389.0,1.0,1389.0,0.0,1389.0,2.0,1.0,3.0,5.0,1975.0,2.0,2.0,418.0,38.0,4.0,1.0,0.0,0.0,0.0,170000
563,63.0,13907.0,5.0,6.0,1940.0,1969.0,2.0,3.0,3.0,1.0,4.0,290.0,996.0,1.0,996.0,0.0,996.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,108000
564,66.0,21780.0,6.0,7.0,1918.0,1950.0,2.0,4.0,3.0,2.0,1.0,0.0,1163.0,1.0,1163.0,511.0,1674.0,2.0,1.0,4.0,2.0,1955.0,3.0,2.0,396.0,36.0,7.0,1.0,0.0,0.0,0.0,185000
565,0.0,13346.0,7.0,5.0,1992.0,2000.0,3.0,4.0,3.0,1.0,6.0,728.0,1095.0,1.0,1166.0,1129.0,2295.0,3.0,1.0,3.0,5.0,1992.0,2.0,2.0,590.0,40.0,7.0,1.0,0.0,0.0,0.0,268000
566,66.0,6858.0,6.0,4.0,1915.0,1950.0,2.0,4.0,3.0,1.0,1.0,0.0,806.0,0.0,841.0,806.0,1647.0,1.0,0.0,0.0,2.0,1920.0,1.0,1.0,216.0,66.0,5.0,1.0,0.0,0.0,0.0,128000
567,77.0,11198.0,9.0,5.0,2005.0,2007.0,3.0,4.0,4.0,1.0,1.0,0.0,1122.0,1.0,1134.0,1370.0,2504.0,4.0,1.0,4.0,6.0,2005.0,3.0,3.0,656.0,39.0,6.0,1.0,0.0,0.0,0.0,325000
568,70.0,10171.0,7.0,5.0,2004.0,2004.0,3.0,4.0,3.0,1.0,6.0,2.0,1517.0,1.0,1535.0,0.0,1535.0,3.0,0.0,0.0,5.0,2004.0,2.0,2.0,532.0,0.0,3.0,1.0,0.0,0.0,0.0,214000
569,79.0,12327.0,8.0,8.0,1983.0,2009.0,3.0,4.0,3.0,4.0,6.0,1441.0,1496.0,1.0,1496.0,636.0,2132.0,3.0,1.0,4.0,6.0,1983.0,3.0,2.0,612.0,40.0,9.0,1.0,0.0,0.0,0.0,316600
570,0.0,7032.0,5.0,5.0,1979.0,1979.0,2.0,4.0,3.0,4.0,6.0,943.0,943.0,1.0,943.0,0.0,943.0,2.0,2.0,3.0,2.0,1979.0,1.0,2.0,600.0,0.0,12.0,1.0,0.0,0.0,0.0,135960
571,74.0,13101.0,5.0,5.0,1965.0,1965.0,2.0,3.0,3.0,1.0,2.0,231.0,1728.0,1.0,1728.0,0.0,1728.0,2.0,0.0,0.0,2.0,1987.0,1.0,2.0,576.0,0.0,11.0,1.0,0.0,0.0,0.0,142600
572,60.0,7332.0,6.0,6.0,1959.0,1959.0,2.0,3.0,3.0,1.0,4.0,414.0,864.0,1.0,864.0,0.0,864.0,3.0,0.0,0.0,5.0,1959.0,1.0,1.0,288.0,0.0,10.0,1.0,0.0,0.0,0.0,120000
573,83.0,13159.0,7.0,5.0,2009.0,2009.0,2.0,5.0,3.0,3.0,1.0,0.0,846.0,1.0,846.0,846.0,1692.0,3.0,0.0,0.0,5.0,2009.0,2.0,2.0,650.0,114.0,7.0,1.0,0.0,0.0,0.0,224500
574,76.0,9967.0,7.0,5.0,2000.0,2000.0,2.0,4.0,3.0,1.0,1.0,0.0,384.0,1.0,774.0,656.0,1430.0,2.0,1.0,3.0,6.0,2000.0,2.0,2.0,400.0,0.0,12.0,1.0,0.0,0.0,0.0,170000
575,70.0,10500.0,5.0,7.0,1971.0,2005.0,2.0,3.0,3.0,3.0,5.0,349.0,372.0,1.0,576.0,533.0,1109.0,2.0,0.0,0.0,6.0,1971.0,1.0,1.0,288.0,0.0,12.0,1.0,0.0,0.0,0.0,139000
576,80.0,8480.0,5.0,5.0,1947.0,1950.0,2.0,3.0,3.0,1.0,3.0,442.0,832.0,1.0,832.0,384.0,1216.0,2.0,0.0,0.0,2.0,1947.0,1.0,1.0,336.0,0.0,10.0,1.0,0.0,0.0,0.0,118500
577,52.0,6292.0,7.0,7.0,1928.0,1950.0,2.0,3.0,3.0,1.0,1.0,0.0,861.0,1.0,877.0,600.0,1477.0,2.0,1.0,4.0,2.0,1928.0,1.0,1.0,216.0,50.0,8.0,1.0,0.0,0.0,0.0,145000
578,96.0,11777.0,5.0,6.0,1966.0,1966.0,2.0,3.0,3.0,3.0,2.0,328.0,1164.0,1.0,1320.0,0.0,1320.0,2.0,2.0,2.0,5.0,1966.0,2.0,2.0,564.0,68.0,5.0,1.0,0.0,0.0,0.0,164500
579,34.0,3604.0,7.0,5.0,2007.0,2007.0,3.0,4.0,3.0,1.0,1.0,0.0,689.0,1.0,703.0,689.0,1392.0,3.0,0.0,0.0,2.0,2007.0,1.0,2.0,540.0,102.0,2.0,0.0,0.0,0.0,0.0,146000
580,81.0,12150.0,5.0,5.0,1954.0,1954.0,2.0,3.0,3.0,1.0,1.0,0.0,1050.0,0.0,1050.0,745.0,1795.0,2.0,0.0,0.0,5.0,1954.0,1.0,1.0,352.0,0.0,11.0,0.0,0.0,0.0,0.0,131500
581,0.0,14585.0,6.0,6.0,1960.0,1987.0,2.0,3.0,3.0,1.0,4.0,594.0,1144.0,1.0,1429.0,0.0,1429.0,3.0,2.0,4.0,5.0,1960.0,1.0,2.0,572.0,110.0,6.0,1.0,0.0,0.0,0.0,181900
582,98.0,12704.0,8.0,5.0,2008.0,2009.0,4.0,5.0,3.0,1.0,1.0,0.0,2042.0,1.0,2042.0,0.0,2042.0,4.0,1.0,4.0,5.0,2009.0,2.0,3.0,1390.0,90.0,8.0,1.0,0.0,0.0,0.0,253293
583,81.0,11841.0,6.0,5.0,1990.0,1990.0,2.0,4.0,3.0,3.0,6.0,816.0,816.0,1.0,816.0,0.0,816.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,1.0,0.0,0.0,0.0,118500
584,75.0,13500.0,10.0,9.0,1893.0,2000.0,4.0,3.0,3.0,1.0,1.0,0.0,1237.0,1.0,1521.0,1254.0,2775.0,3.0,1.0,4.0,2.0,1988.0,1.0,2.0,880.0,502.0,7.0,0.0,0.0,0.0,0.0,325000
585,51.0,6120.0,4.0,7.0,1935.0,1995.0,2.0,3.0,3.0,1.0,1.0,0.0,884.0,1.0,989.0,584.0,1573.0,3.0,0.0,0.0,2.0,1935.0,1.0,1.0,240.0,0.0,7.0,0.0,0.0,0.0,0.0,133000
586,88.0,11443.0,8.0,5.0,2005.0,2006.0,3.0,5.0,3.0,4.0,6.0,1460.0,1868.0,1.0,2028.0,0.0,2028.0,3.0,2.0,4.0,5.0,2005.0,2.0,3.0,880.0,66.0,3.0,1.0,0.0,0.0,0.0,369900
